IdCliente,CodGeografia,Nombre,Nombres2,Apellido,Nacimiento,EstadoCivil,Género,Ingresos,Hijos,Educación,Ocupación
24413,329,Nathan,A,Lewis,1962-02-21,M,M,120000,1,Máster,Profesional
27798,171,Brandon,,Bryant,1966-05-11,M,M,40000,0,Bachiller,Profesional
15521,298,Kathryn,,Deng,1965-05-25,S,F,80000,3,Bachiller,Obrero Calificado
17384,302,Raymond,,Prasad,1971-09-22,M,M,60000,1,ESO,Obrero Calificado
11797,348,Devin,R,Coleman,1969-03-07,S,M,40000,2,Bachiller,Obrero Calificado
21625,553,Jennifer,T,Hall,1969-08-27,M,F,70000,5,ESO,Profesional
14888,648,Jasmine,A,Russell,1954-11-19,M,F,30000,1,Máster,Funcionario
12913,635,Benjamin,D,Moore,1968-02-23,M,M,60000,2,Bachiller,Obrero Calificado
16690,11,Aimee,,Wu,1966-11-02,M,F,110000,0,ESO,Directivo
28414,184,Bradley,M,Luo,1978-06-20,S,M,30000,3,EFP,Funcionario
23296,298,Molly,C,Mehta,1972-12-15,S,F,40000,4,EFP,Funcionario
25633,150,Tara,A,Sutton,1933-08-11,M,F,30000,1,Bachiller,Obrero Calificado
14585,385,Kimberly,,Torres,1970-04-23,M,F,80000,2,ESO,Profesional
11556,271,Lucas,J,Evans,1967-05-14,M,M,20000,1,EFP,Militar
21964,21,Devon,C,Nara,1967-08-03,M,M,80000,5,ESO,Directivo
17122,298,Gabrielle,,Gonzalez,1966-03-18,S,F,60000,0,ESO,Obrero Calificado
27210,301,Hunter,,Flores,1955-02-17,S,M,20000,3,Universitario,Funcionario
22052,298,Zachary,,Butler,1968-05-08,M,M,110000,2,ESO,Directivo
19144,298,Edwin,,He,1965-12-26,S,M,80000,3,Bachiller,Obrero Calificado
13204,329,Savannah,H,Parker,1944-08-07,S,F,70000,4,Bachiller,Directivo
17652,131,Javier,,Vazquez,1970-09-23,M,M,50000,0,ESO,Obrero Calificado
15342,311,Ashlee,L,Raji,1951-04-21,M,F,60000,2,EFP,Profesional
17409,52,Christina,,James,1963-07-10,S,F,80000,4,EFP,Profesional
18194,30,Yolanda,J,Kumar,1974-09-12,M,F,70000,0,Bachiller,Profesional
15274,337,Alexander,M,Johnson,1976-07-25,S,M,40000,0,EFP,Obrero Calificado
15596,17,Gilbert,,Goel,1966-01-02,S,M,90000,2,Bachiller,Profesional
28996,49,Rachel,S,Rivera,1947-08-09,M,F,40000,2,Máster,Profesional
12933,310,Jonathan,,Hall,1969-02-10,M,M,70000,5,ESO,Profesional
16236,543,Nicholas,L,Martinez,1956-12-16,M,M,40000,1,EFP,Funcionario
20120,635,Fernando,,Hughes,1973-07-05,S,M,40000,1,ESO,Obrero Calificado
15020,22,Christy,,Ma,1951-10-24,M,F,30000,3,Máster,Obrero Calificado
21060,261,Jaclyn,K,Tang,1967-08-21,S,F,30000,1,Bachiller,Funcionario
21503,626,Melanie,K,Long,1952-06-26,M,F,60000,2,Máster,Profesional
21525,241,Victoria,L,Howard,1953-08-13,M,F,80000,4,EFP,Profesional
14541,171,Douglas,D,Kapoor,1958-05-17,S,M,20000,1,ESO,Funcionario
12455,339,Benjamin,,Lewis,1959-04-10,M,M,60000,4,ESO,Obrero Calificado
14056,32,Nelson,M,Sanz,1960-04-27,M,M,60000,1,EFP,Obrero Calificado
16746,542,Brianna,W,Peterson,1976-11-05,S,F,40000,0,Máster,Obrero Calificado
15449,277,Cedric,,Yuan,1935-02-15,M,M,30000,1,ESO,Funcionario
19395,325,Austin,,Zhang,1960-06-01,S,M,40000,4,Máster,Obrero Calificado
27541,347,Samantha,,Martin,1968-10-12,S,F,70000,0,Bachiller,Profesional
13964,18,Jasmine,,Lewis,1966-02-18,S,F,90000,0,Bachiller,Profesional
14451,334,Tyler,,Moore,1964-06-01,S,M,130000,2,ESO,Directivo
26617,369,Isaiah,,Peterson,1960-10-11,M,M,60000,1,EFP,Obrero Calificado
24503,4,Laura,L,Ma,1941-05-26,M,F,40000,2,Bachiller,Directivo
11057,5,Carl,J,Andersen,1953-10-12,M,M,70000,2,ESO,Directivo
23288,348,Eduardo,,Evans,1959-03-11,S,M,60000,4,ESO,Obrero Calificado
23126,300,Carolyn,,Van,1974-06-07,M,F,60000,0,EFP,Profesional
21811,310,Olivia,K,Williams,1952-02-12,M,F,70000,2,Universitario,Obrero Calificado
11145,536,Jasmine,L,Coleman,1979-12-08,S,F,40000,0,Máster,Obrero Calificado
26743,17,Derek,,Chande,1962-04-14,S,M,70000,1,EFP,Obrero Calificado
12624,145,Jamie,D,Xu,1952-10-02,M,F,20000,2,EFP,Militar
18681,335,Jacqueline,,Griffin,1973-10-21,M,F,40000,1,ESO,Obrero Calificado
12398,187,Ashley,H,Clark,1971-07-12,S,F,40000,2,EFP,Funcionario
21981,20,Isabella,L,Henderson,1961-04-11,M,F,60000,1,Bachiller,Profesional
25865,623,Tristan,,Butler,1946-05-09,M,M,40000,5,Máster,Profesional
29181,28,Melinda,,Suarez,1968-05-13,S,F,60000,2,Bachiller,Profesional
11404,133,Megan,E,Taylor,1952-01-01,S,F,10000,3,EFP,Militar
20243,33,Tamara,A,Ye,1966-06-21,S,F,100000,0,ESO,Directivo
17906,24,Jonathon,,Vazquez,1979-02-09,M,M,10000,0,EFP,Militar
18177,249,Reginald,,Suarez,1950-09-16,M,M,130000,4,Máster,Directivo
17438,612,Marcus,A,Hughes,1955-07-14,M,M,60000,2,Máster,Profesional
25659,230,Lee,,Navarro,1962-02-05,M,M,40000,1,Bachiller,Obrero Calificado
14300,37,Colin,B,He,1967-02-01,S,M,90000,4,Bachiller,Profesional
14781,161,Robert,D,Butler,1967-05-04,S,M,20000,1,EFP,Militar
24528,310,Katherine,,Hernandez,1967-11-13,S,F,110000,0,ESO,Directivo
22892,315,Timothy,E,Mitchell,1959-04-17,S,M,70000,1,ESO,Profesional
29169,611,Victoria,C,Bailey,1958-09-18,S,F,60000,1,Bachiller,Profesional
12356,13,Julia,L,Wood,1971-08-22,S,F,90000,0,Bachiller,Profesional
13480,299,Anna,P,Rodriguez,1953-02-10,S,F,70000,3,ESO,Directivo
23590,331,Austin,T,Brown,1967-01-10,S,M,120000,0,Bachiller,Directivo
16667,68,Allison,,Sanchez,1974-11-05,S,F,30000,0,Máster,Profesional
18050,348,Sara,,Cooper,1961-06-08,M,F,60000,1,EFP,Obrero Calificado
19005,637,Lauren,,Peterson,1949-03-27,S,F,60000,2,EFP,Profesional
22464,211,Erik,I,Sanz,1968-10-11,M,M,40000,0,ESO,Funcionario
16380,64,Mariah,,Torres,1958-10-24,S,F,80000,4,ESO,Obrero Calificado
14714,183,Meghan,J,Diaz,1970-08-11,S,F,40000,2,EFP,Funcionario
18102,372,Nicholas,G,Lewis,1950-05-19,M,M,80000,3,Bachiller,Directivo
25171,543,Christopher,E,Rodriguez,1963-03-22,M,M,90000,0,EFP,Profesional
16646,59,Xavier,C,Collins,1942-10-25,M,M,100000,2,ESO,Directivo
17373,53,Ryan,M,Gonzales,1978-06-28,M,M,40000,0,Máster,Obrero Calificado
21885,13,Rafael,A,Xu,1974-12-05,S,M,90000,0,Bachiller,Profesional
21194,17,Tara,,Nara,1962-06-24,M,F,60000,1,Bachiller,Profesional
12571,2,Jennifer,,Green,1980-05-19,M,F,10000,0,EFP,Militar
22270,325,Antonio,,Gonzales,1969-04-15,M,M,80000,2,ESO,Profesional
19215,637,Edward,,Hall,1956-10-03,S,M,30000,2,Máster,Obrero Calificado
13444,300,Abby,M,Lopez,1962-05-05,S,F,110000,1,Bachiller,Directivo
14281,68,Daniel,K,Wilson,1973-07-06,S,M,80000,0,Bachiller,Directivo
27213,641,Julia,,Lewis,1956-01-07,S,F,20000,3,Universitario,Funcionario
13150,11,Lacey,,Yang,1937-06-10,S,F,30000,2,EFP,Funcionario
12835,121,Karl,L,Yuan,1963-09-22,S,M,10000,3,Universitario,Militar
26348,53,Logan,,Moore,1965-03-13,M,M,50000,4,Bachiller,Obrero Calificado
26351,348,Emma,,Moore,1965-01-24,S,F,60000,0,ESO,Profesional
20230,19,Gary,D,Munoz,1965-04-12,M,M,60000,3,Bachiller,Profesional
29217,642,Alexis,D,Wilson,1964-11-23,M,F,100000,5,EFP,Profesional
13388,302,Marshall,M,Shen,1950-06-13,S,M,60000,2,EFP,Profesional
23834,635,Ethan,H,Long,1972-06-06,S,M,60000,1,ESO,Obrero Calificado
26136,8,Tabitha,A,Gonzalez,1967-06-27,M,F,90000,3,Bachiller,Profesional
18236,65,Andrew,R,Wilson,1958-05-13,M,M,80000,5,ESO,Profesional
26071,311,Brittany,W,Henderson,1955-07-08,S,F,80000,2,Universitario,Obrero Calificado
28745,259,Geoffrey,,Rana,1971-08-25,S,M,10000,0,Universitario,Militar
25867,385,Carlos,A,Carter,1946-10-20,S,M,70000,5,Bachiller,Directivo
13211,536,James,J,Jai,1945-12-12,M,M,60000,4,Bachiller,Directivo
20551,245,Daisy,L,Blanco,1957-05-08,M,F,150000,2,Máster,Profesional
19560,10,Randall,B,Martin,1970-04-27,M,M,90000,2,Bachiller,Profesional
27742,543,Devin,H,Jones,1979-03-12,S,M,40000,0,Máster,Obrero Calificado
22827,209,Clayton,C,Gao,1951-12-18,M,M,80000,5,Máster,Profesional
15816,50,Victoria,,Miller,1976-05-20,M,F,40000,0,Máster,Obrero Calificado
20810,211,Brittney,,He,1941-12-23,M,F,10000,2,EFP,Militar
18939,385,Hunter,,McDonald,1957-03-27,S,M,70000,2,Universitario,Obrero Calificado
22685,132,Barbara,,Ma,1979-05-05,S,F,30000,3,EFP,Funcionario
24707,207,Shaun,,Pal,1972-08-18,S,M,30000,0,Máster,Militar
23709,315,Devin,,Perry,1946-12-05,S,M,70000,5,Bachiller,Directivo
14275,29,Arthur,,Prasad,1955-02-02,S,M,80000,2,Máster,Obrero Calificado
22025,312,Riley,S,Peterson,1977-06-06,S,F,40000,0,Máster,Obrero Calificado
12071,300,Robert,,Robinson,1944-04-02,M,M,70000,4,Bachiller,Directivo
11372,20,Wendy,H,Romero,1978-05-15,S,F,20000,0,Bachiller,Funcionario
23616,175,Karen,A,Roberts,1946-08-02,S,F,120000,4,Bachiller,Directivo
16338,23,Barbara,,Zhang,1949-03-18,M,F,20000,2,Universitario,Funcionario
27262,634,Courtney,,Hill,1970-10-04,M,F,40000,1,Bachiller,Obrero Calificado
16958,49,Pedro,E,Torres,1971-11-02,M,M,60000,1,ESO,Profesional
17001,638,Ashley,F,Moore,1963-09-02,S,F,70000,4,Bachiller,Obrero Calificado
19865,553,Hailey,D,Butler,1948-02-05,M,F,60000,2,EFP,Profesional
16678,52,Ian,,Ramirez,1957-10-15,M,M,70000,2,Universitario,Obrero Calificado
28750,196,Andy,K,Romero,1972-12-22,M,M,40000,1,Bachiller,Obrero Calificado
11241,211,Lisa,,Cai,1957-10-11,S,F,100000,2,EFP,Profesional
27069,374,Gabriella,A,Perez,1973-04-16,M,F,60000,1,ESO,Obrero Calificado
25470,243,Darren,,Ramos,1965-03-17,M,M,20000,2,Máster,Militar
17723,239,Johnathan,,Malhotra,1942-10-09,M,M,30000,1,Bachiller,Funcionario
25275,632,Christina,,Watson,1976-02-26,S,F,40000,0,Máster,Obrero Calificado
23671,611,Fernando,L,Thomas,1939-02-05,M,M,60000,3,ESO,Directivo
16878,539,Devin,,Young,1936-11-19,S,M,50000,2,ESO,Directivo
26677,338,William,R,Johnson,1956-11-06,M,M,80000,2,Universitario,Obrero Calificado
14809,239,Max,A,Suarez,1963-04-07,S,M,20000,3,Máster,Militar
20285,623,Aaron,,Alexander,1976-10-21,M,M,40000,0,Máster,Obrero Calificado
15677,220,Alyssa,C,Bradley,1969-08-11,M,F,40000,0,ESO,Funcionario
13312,307,Natalie,E,Jenkins,1960-05-20,M,F,110000,3,EFP,Profesional
17530,633,Devin,A,Wood,1956-05-21,M,M,60000,2,Máster,Profesional
22675,196,Alexandra,A,Winston,1965-07-23,S,F,30000,2,EFP,Funcionario
18614,345,Seth,L,Wright,1968-05-15,S,M,70000,0,Bachiller,Profesional
17463,545,Nicholas,,Moore,1953-09-02,M,M,60000,3,ESO,Directivo
24878,210,Sandra,,Wang,1948-04-13,M,F,90000,4,Máster,Directivo
12359,9,Veronica,R,Raman,1970-02-19,M,F,130000,5,ESO,Profesional
26438,7,Alisha,J,Shen,1973-04-21,M,F,130000,4,Máster,Directivo
26507,612,Abhijit,,Thakur,1949-02-02,M,F,60000,2,EFP,Profesional
25239,40,Isabella,J,Barnes,1962-06-25,M,F,70000,5,EFP,Obrero Calificado
17045,35,Derek,,Goel,1969-07-09,S,M,90000,1,ESO,Directivo
19857,368,Megan,M,Rogers,1946-09-13,S,F,60000,4,Bachiller,Directivo
14812,238,Hunter,C,Henderson,1966-05-17,M,M,40000,0,Bachiller,Profesional
28939,35,Ronald,,Fernandez,1974-10-16,M,M,80000,0,Bachiller,Profesional
25122,32,Susan,L,Zhao,1967-03-16,S,F,80000,5,ESO,Directivo
24181,154,Edwin,,Nath,1943-10-16,M,M,20000,2,EFP,Militar
28258,360,Destiny,C,Bryant,1962-09-09,S,F,130000,1,Bachiller,Directivo
22546,543,Nicholas,L,Jones,1971-10-25,M,M,40000,4,Máster,Obrero Calificado
22917,40,Maurice,,She,1966-04-11,S,M,80000,5,ESO,Directivo
12169,312,Abigail,,Howard,1961-11-16,S,F,120000,1,Máster,Profesional
24068,162,Edwin,R,Yang,1967-02-15,M,M,40000,0,Bachiller,Funcionario
22955,9,Leslie,C,Suarez,1962-06-24,M,F,70000,5,Bachiller,Profesional
21691,59,Brandon,S,Martin,1966-09-02,S,M,60000,0,ESO,Obrero Calificado
20532,312,Joan,D,Watson,1950-04-23,M,F,60000,2,EFP,Profesional
13427,336,Connor,A,Winston,1964-03-11,S,M,130000,2,Bachiller,Directivo
12395,207,Kyle,K,Carter,1971-04-25,S,M,30000,0,Máster,Militar
11619,69,Sierra,J,Young,1973-05-01,S,F,50000,0,ESO,Obrero Calificado
15712,249,Whitney,,Chandra,1948-12-05,M,F,130000,4,Máster,Directivo
14083,623,Nathan,,Lopez,1980-11-03,M,M,30000,0,Máster,Obrero Calificado
16273,220,Marie,,Martinez,1965-05-14,M,F,30000,1,Bachiller,Obrero Calificado
18476,299,Brooke,,Rogers,1974-08-17,S,F,30000,0,Máster,Obrero Calificado
12890,347,Steven,G,Thorpe,1971-07-19,M,M,60000,1,ESO,Obrero Calificado
15541,352,Zoe,J,Morris,1962-04-07,S,F,70000,1,Bachiller,Profesional
14774,143,Max,,Ferrier,1968-03-17,S,M,40000,0,ESO,Funcionario
22719,311,Jesse,,Brooks,1965-10-12,S,M,110000,3,Bachiller,Directivo
13492,301,Christian,C,Foster,1940-03-04,M,M,130000,2,Bachiller,Directivo
13539,255,Roger,,Guo,1959-04-14,S,M,30000,3,ESO,Funcionario
26852,174,Karen,H,She,1963-06-05,M,F,20000,3,Máster,Militar
27455,543,Brianna,P,Jenkins,1968-11-17,S,F,100000,2,Bachiller,Directivo
22353,55,Amanda,,Allen,1957-03-07,M,F,30000,2,Máster,Obrero Calificado
24516,310,Rachel,K,Moore,1975-11-13,S,F,40000,0,Máster,Obrero Calificado
13914,307,Abigail,,Bell,1964-10-23,M,F,40000,0,Bachiller,Profesional
17163,299,Edward,,Adams,1950-08-23,M,M,60000,2,EFP,Profesional
15686,244,Pedro,A,Vazquez,1944-07-03,M,M,130000,3,Bachiller,Directivo
28462,221,Kendra,,Serrano,1957-03-22,M,F,10000,1,EFP,Militar
22765,71,Luis,J,Collins,1949-09-21,M,M,60000,2,EFP,Profesional
13362,298,Destiny,,Morgan,1946-02-12,S,F,60000,5,Bachiller,Directivo
11575,243,Jackson,,Campbell,1965-04-21,S,M,20000,2,Máster,Militar
18760,315,Morgan,M,Wood,1978-02-06,M,F,30000,0,Universitario,Funcionario
15007,49,Jaime,R,Rubio,1977-08-21,S,F,40000,0,Universitario,Funcionario
13789,174,Julie,M,Shan,1965-05-20,S,F,10000,4,Universitario,Militar
22543,547,Jeremy,,Campbell,1973-08-22,S,M,40000,0,ESO,Obrero Calificado
14880,372,Jessica,,Ross,1953-04-10,M,F,30000,1,Bachiller,Obrero Calificado
20100,337,Jesse,,Watson,1956-03-27,S,M,30000,2,Máster,Obrero Calificado
16756,641,Richard,,Allen,1968-09-18,M,M,80000,0,Bachiller,Directivo
17922,5,Shane,,Schmidt,1978-03-16,M,M,20000,0,Bachiller,Funcionario
27604,632,Richard,,Brooks,1957-03-03,M,M,60000,2,Máster,Profesional
15299,543,Charles,H,Lopez,1972-10-22,M,M,50000,1,Bachiller,Obrero Calificado
17455,311,Dylan,O,Hayes,1960-05-18,M,M,110000,3,EFP,Profesional
20580,201,Ernest,L,Huang,1952-03-15,S,M,80000,4,EFP,Profesional
15169,32,Zachary,M,Miller,1953-04-05,M,M,40000,3,EFP,Obrero Calificado
27122,216,Ernest,N,Liang,1969-07-04,S,M,20000,0,EFP,Militar
26734,618,Morgan,A,Powell,1951-02-16,M,F,40000,3,EFP,Profesional
28093,609,Brad,,Kumar,1978-02-26,M,M,30000,0,EFP,Obrero Calificado
24533,237,Blake,,Long,1958-08-27,S,M,130000,2,EFP,Profesional
26860,237,Olivia,H,Miller,1964-10-27,M,F,40000,1,Bachiller,Obrero Calificado
13564,193,Sabrina,,Blanco,1952-03-25,M,F,10000,3,EFP,Militar
13847,263,Kurt,G,Tang,1975-07-25,M,M,40000,1,Bachiller,Obrero Calificado
20202,50,Alexandra,B,Jones,1959-12-02,M,F,70000,5,ESO,Profesional
20305,298,Caleb,,Ross,1979-12-26,S,M,30000,0,EFP,Obrero Calificado
24988,368,Kayla,E,Diaz,1951-04-10,M,F,70000,4,EFP,Profesional
16301,191,Omar,M,Cai,1977-02-06,S,M,20000,0,Máster,Militar
18893,329,Devin,I,White,1977-06-15,S,M,60000,0,EFP,Obrero Calificado
19299,230,Carrie,G,Browning,1969-10-12,M,F,50000,0,ESO,Obrero Calificado
19799,385,Austin,L,Taylor,1973-06-17,S,M,80000,0,Bachiller,Directivo
17877,175,Danny,,Blanco,1962-08-15,S,M,10000,1,Bachiller,Militar
15920,207,Colin,T,Wu,1957-08-14,S,M,100000,2,EFP,Profesional
16562,262,Colleen,L,Zhang,1970-09-10,M,F,40000,0,ESO,Funcionario
20596,266,Janet,B,Ramos,1948-08-17,M,F,130000,5,Bachiller,Profesional
23853,638,Isaac,S,Perez,1969-12-22,M,M,60000,1,ESO,Profesional
22870,226,Barbara,M,Chen,1978-11-15,S,F,30000,0,Máster,Militar
17396,329,Eduardo,,Rodriguez,1964-03-01,M,M,130000,2,ESO,Directivo
19150,54,Maria,C,Bailey,1964-02-21,M,F,60000,4,Bachiller,Obrero Calificado
22551,159,Andy,M,Rubio,1962-06-26,S,M,20000,1,ESO,Funcionario
24841,215,Andres,B,Jai,1955-11-05,M,M,90000,2,Máster,Profesional
25512,234,Devin,,Clark,1976-08-24,S,M,20000,0,Máster,Militar
27682,339,Jennifer,,Kelly,1950-11-10,S,F,40000,4,EFP,Profesional
28213,35,Jared,A,Morgan,1968-03-12,M,M,70000,5,Bachiller,Profesional
24048,235,Gregory,,Tang,1968-04-20,M,M,20000,1,EFP,Militar
25409,311,Theodore,D,Gutierrez,1968-06-19,S,M,70000,2,Bachiller,Obrero Calificado
26110,612,James,,Alexander,1954-11-05,M,M,70000,3,Máster,Profesional
13899,631,Cameron,M,Jones,1969-08-17,M,M,70000,5,ESO,Profesional
21027,236,Luke,E,Nelson,1970-03-24,S,M,20000,0,EFP,Militar
29471,186,Dana,,Ortega,1960-03-26,S,F,10000,1,Máster,Militar
14435,331,Jennifer,,Wilson,1933-04-16,M,F,110000,1,ESO,Directivo
14966,210,Derrick,,Vazquez,1964-05-05,S,M,30000,2,EFP,Funcionario
26889,118,Natasha,,Torres,1974-07-07,S,F,20000,0,Universitario,Militar
15761,57,Xavier,R,Thompson,1974-10-18,S,M,30000,0,Máster,Profesional
11147,40,Ernest,L,Wu,1939-02-05,M,M,60000,2,ESO,Directivo
27501,6,Darren,,Alonso,1955-02-25,M,M,80000,2,EFP,Obrero Calificado
24190,220,Austin,V,Chen,1958-11-05,S,M,20000,2,EFP,Militar
14936,224,Bryan,,Sanchez,1967-02-20,S,M,30000,1,Bachiller,Funcionario
21903,368,Fernando,J,Jenkins,1956-07-15,S,M,70000,3,EFP,Profesional
19908,200,Pamela,J,Prasad,1955-07-08,S,F,100000,2,Máster,Profesional
20797,185,Dawn,G,Hu,1958-08-22,M,F,10000,1,Bachiller,Militar
17670,335,Gabrielle,,Alexander,1956-09-11,M,F,30000,2,Máster,Obrero Calificado
17936,234,Tonya,O,Deng,1960-02-12,M,F,20000,1,EFP,Militar
24494,2,Rafael,A,Zhou,1937-03-05,M,M,30000,2,EFP,Funcionario
23414,28,Damien,L,Lin,1968-05-26,S,M,60000,2,Bachiller,Profesional
13068,298,Alexandria,,Morris,1974-02-18,S,F,30000,0,Máster,Obrero Calificado
14722,611,Sharon,L,Carson,1974-12-27,S,F,40000,3,EFP,Funcionario
14639,315,Jeremiah,L,Howard,1960-08-24,M,M,60000,1,EFP,Obrero Calificado
13269,626,Rachel,S,Martin,1932-03-08,S,F,50000,2,ESO,Directivo
19569,28,Kellie,,Torres,1967-12-13,M,F,70000,5,Bachiller,Profesional
18184,197,Leonard,L,Chande,1947-01-09,M,M,90000,5,Universitario,Obrero Calificado
28337,546,Melissa,,Bennett,1980-11-15,M,F,40000,0,Máster,Obrero Calificado
26004,348,Arthur,,Washington,1960-11-08,M,F,60000,1,EFP,Obrero Calificado
11206,626,Blake,,Flores,1948-09-24,M,M,60000,2,EFP,Profesional
23468,314,Sean,K,Roberts,1964-08-27,S,M,130000,2,ESO,Directivo
16182,29,Louis,E,Sun,1964-04-21,M,M,60000,3,Bachiller,Profesional
29190,14,Kaitlin,C,Suri,1969-08-11,S,F,120000,1,ESO,Directivo
26292,609,Marty,E.,Simpson,1971-08-26,M,F,70000,1,ESO,Obrero Calificado
26472,372,David,,Hughes,1942-03-08,S,M,50000,4,Bachiller,Directivo
26489,300,Jordan,,Collins,1947-04-11,S,M,70000,2,Bachiller,Directivo
12485,180,Veronica,J,Subram,1964-03-25,S,F,20000,3,Máster,Militar
11567,165,Carla,,Perez,1967-09-23,M,F,40000,0,Bachiller,Funcionario
17884,261,Mayra,,Schmidt,1936-12-11,M,F,30000,1,ESO,Funcionario
21537,147,Gloria,M,Navarro,1951-06-08,M,F,90000,4,Máster,Profesional
16309,128,Desiree,A,Ortega,1962-09-21,M,F,40000,1,Bachiller,Obrero Calificado
21227,21,Melanie,,Morgan,1953-10-11,M,F,30000,2,EFP,Funcionario
24249,13,Jesse,D,Howard,1947-03-18,S,M,30000,2,EFP,Funcionario
25677,207,Veronica,A,Lopez,1974-02-25,M,F,20000,0,Universitario,Militar
21692,648,Savannah,L,Ward,1966-11-06,S,F,60000,0,ESO,Obrero Calificado
22367,352,Jasmine,,Griffin,1958-10-13,S,F,80000,4,ESO,Obrero Calificado
21661,163,Terry,A,Champion,1978-08-18,S,M,30000,0,Máster,Militar
21044,268,Franklin,,Zheng,1951-07-10,M,M,20000,2,EFP,Militar
13535,238,Omar,J,Nara,1960-06-11,S,M,20000,1,EFP,Militar
22468,245,Ruben,A,Gonzalez,1967-09-18,M,M,20000,1,EFP,Militar
12482,225,Jerome,,Browning,1964-03-06,S,M,10000,3,Universitario,Militar
13137,36,Jacqueline,W,Simmons,1960-02-09,M,F,70000,5,EFP,Obrero Calificado
15838,322,Julia,G,Taylor,1974-02-17,S,F,30000,0,EFP,Obrero Calificado
20897,211,Mayra,E,Sai,1966-02-24,M,F,30000,1,Bachiller,Obrero Calificado
16868,372,Xavier,A,Jackson,1961-02-04,M,M,160000,1,Bachiller,Directivo
13575,211,Alicia,D,Shen,1944-08-25,M,F,70000,5,Máster,Profesional
12140,71,Oscar,A,Russell,1965-03-11,S,M,90000,4,EFP,Profesional
25402,546,Maria,,Hughes,1969-06-21,M,F,60000,1,ESO,Profesional
27607,53,Joshua,A,Martin,1956-08-11,M,M,80000,2,Universitario,Obrero Calificado
18010,183,Clarence,S,Jai,1965-05-10,S,M,30000,2,EFP,Funcionario
12734,226,Margaret,R,Zhou,1972-10-03,S,F,10000,0,Universitario,Militar
25310,149,Janelle,A,Kapoor,1971-10-12,S,F,10000,0,Universitario,Militar
14084,50,Robert,L,Lal,1980-05-06,S,M,30000,0,Máster,Obrero Calificado
28075,641,Edward,,Jones,1967-02-14,S,M,110000,0,ESO,Directivo
25403,369,Jasmine,E,Clark,1969-05-13,S,F,60000,1,ESO,Profesional
22305,248,Anne,H,Carlson,1972-11-21,S,F,20000,0,Universitario,Militar
17880,234,Sydney,T,Hall,1962-01-02,M,F,20000,1,ESO,Funcionario
24289,326,Robert,,Gonzalez,1975-12-16,S,M,60000,0,EFP,Obrero Calificado
20688,616,Steven,A,Ramirez,1965-09-11,M,M,50000,3,Bachiller,Obrero Calificado
28890,170,Jaclyn,,Ma,1945-04-15,M,F,90000,5,EFP,Profesional
15833,38,Tabitha,,Kovar,1943-03-24,S,F,60000,2,ESO,Directivo
17240,12,Dustin,,Luo,1973-07-15,M,M,110000,0,EFP,Directivo
25790,184,Cameron,M,Patterson,1953-09-10,M,M,100000,3,Bachiller,Directivo
19502,259,Felicia,,Carlson,1962-02-03,M,F,40000,1,Bachiller,Obrero Calificado
15513,635,Madeline,E,Perez,1969-10-20,S,F,70000,5,ESO,Profesional
12012,2,Monica,,Schmidt,1960-10-22,M,F,60000,3,EFP,Obrero Calificado
24081,184,Alexis,B,Hughes,1929-02-01,M,F,10000,4,Máster,Militar
13191,355,Emma,H,Rodriguez,1943-07-18,M,F,90000,5,Bachiller,Directivo
13610,204,Omar,R,Sharma,1948-11-28,M,M,80000,5,Máster,Directivo
19242,311,Devin,R,Baker,1973-11-04,M,M,40000,1,ESO,Obrero Calificado
13711,62,Thomas,J,Mitchell,1966-08-01,S,M,60000,0,ESO,Obrero Calificado
23906,159,Alan,J,Ma,1967-10-22,S,M,40000,0,Bachiller,Funcionario
22432,131,Bridget,R,Xie,1970-08-11,S,F,10000,2,Máster,Militar
29224,311,Kaylee,,Bailey,1956-07-08,M,F,70000,4,EFP,Profesional
21389,40,Jamie,,Sun,1952-12-14,M,F,30000,3,Máster,Obrero Calificado
22840,2,Dominic,M,Sullivan,1976-04-10,S,M,70000,0,Bachiller,Profesional
16762,612,Franklin,,Ferrier,1972-07-26,M,M,50000,0,ESO,Obrero Calificado
21720,301,Raul,,Jai,1959-05-08,S,M,60000,4,ESO,Obrero Calificado
24537,254,Cynthia,,Saunders,1957-06-28,S,F,150000,2,Máster,Profesional
15290,648,Edward,,Thompson,1972-07-27,M,M,50000,1,ESO,Obrero Calificado
20515,369,Jenna,W,Edwards,1947-03-27,S,F,70000,2,EFP,Profesional
14006,358,Brianna,M,Walker,1977-09-27,M,F,70000,0,EFP,Obrero Calificado
16585,274,Vincent,F,Sun,1954-05-06,M,M,170000,0,Universitario,Profesional
20024,335,Fernando,,Miller,1964-11-10,S,M,40000,0,Bachiller,Profesional
28306,36,Elizabeth,K,Powell,1963-06-01,M,F,60000,5,Bachiller,Profesional
25806,220,Dwayne,L,Dominguez,1948-05-06,S,M,70000,5,Universitario,Obrero Calificado
29083,8,Toni,M,Sullivan,1950-08-21,S,F,10000,2,Universitario,Funcionario
28289,355,Jack,L,Gonzales,1960-09-20,S,M,160000,1,EFP,Profesional
15607,20,Ricky,A,Gill,1964-09-22,S,M,70000,0,Bachiller,Profesional
13235,553,Jonathan,,Robinson,1948-09-22,M,M,60000,2,EFP,Profesional
27337,273,Julia,R,Hall,1947-09-15,M,F,150000,5,Universitario,Profesional
18963,635,Amber,M,Collins,1962-02-02,M,F,70000,1,EFP,Obrero Calificado
